,Country,Product,Flow,Date,value
410,Belgium,Renewables and waste,Total energy supply (PJ),2002,50.24020161
411,Belgium,Electricity,Total energy supply (PJ),2002,27.31680172
412,Belgium,Heat,Total energy supply (PJ),2002,0
413,Belgium,Total,Total energy supply (PJ),2002,2335.093313
414,Czech Republic,"Coal, peat and oil shale",Total energy supply (PJ),2002,869.783471
415,Czech Republic,"Crude, NGL and feedstocks",Total energy supply (PJ),2002,269.556069
416,Czech Republic,Oil products,Total energy supply (PJ),2002,79.83559805
417,Czech Republic,Natural gas,Total energy supply (PJ),2002,324.9809986
418,Czech Republic,Nuclear,Total energy supply (PJ),2002,204.4145438
419,Czech Republic,Renewables and waste,Total energy supply (PJ),2002,86.24040141
420,Czech Republic,Electricity,Total energy supply (PJ),2002,-40.99320163
421,Czech Republic,Heat,Total energy supply (PJ),2002,-0.143000154
422,Czech Republic,Total,Total energy supply (PJ),2002,1793.674876
423,Denmark,"Coal, peat and oil shale",Total energy supply (PJ),2002,175.3241676
424,Denmark,"Crude, NGL and feedstocks",Total energy supply (PJ),2002,363.6848789
425,Denmark,Oil products,Total energy supply (PJ),2002,-32.36159846
426,Denmark,Natural gas,Total energy supply (PJ),2002,193.7376009
427,Denmark,Nuclear,Total energy supply (PJ),2002,0
428,Denmark,Renewables and waste,Total energy supply (PJ),2002,102.8909701
429,Denmark,Electricity,Total energy supply (PJ),2002,-7.455598045
430,Denmark,Heat,Total energy supply (PJ),2002,0.1583992044
431,Denmark,Total,Total energy supply (PJ),2002,795.9788202
432,Estonia,"Coal, peat and oil shale",Total energy supply (PJ),2002,119.1774923
433,Estonia,"Crude, NGL and feedstocks",Total energy supply (PJ),2002,-6.274878577
434,Estonia,Oil products,Total energy supply (PJ),2002,38.89644801
435,Estonia,Natural gas,Total energy supply (PJ),2002,24.94260142
436,Estonia,Nuclear,Total energy supply (PJ),2002,0
437,Estonia,Renewables and waste,Total energy supply (PJ),2002,22.95020378
438,Estonia,Electricity,Total energy supply (PJ),2002,-2.483999132
439,Estonia,Heat,Total energy supply (PJ),2002,0
440,Estonia,Total,Total energy supply (PJ),2002,197.2078678
441,Finland,"Coal, peat and oil shale",Total energy supply (PJ),2002,278.1990101
442,Finland,"Crude, NGL and feedstocks",Total energy supply (PJ),2002,528.3582209
443,Finland,Oil products,Total energy supply (PJ),2002,-116.7667998
444,Finland,Natural gas,Total energy supply (PJ),2002,154.6046992
445,Finland,Nuclear,Total energy supply (PJ),2002,243.218183
446,Finland,Renewables and waste,Total energy supply (PJ),2002,329.9756961
447,Finland,Electricity,Total energy supply (PJ),2002,42.92999857
448,Finland,Heat,Total energy supply (PJ),2002,3.300199045
449,Finland,Total,Total energy supply (PJ),2002,1463.819207
450,France,"Coal, peat and oil shale",Total energy supply (PJ),2002,561.6095018
451,France,"Crude, NGL and feedstocks",Total energy supply (PJ),2002,3418.465251
452,France,Oil products,Total energy supply (PJ),2002,219.2516
453,France,Natural gas,Total energy supply (PJ),2002,1569.393899
454,France,Nuclear,Total energy supply (PJ),2002,4764.654545
455,France,Renewables and waste,Total energy supply (PJ),2002,671.3947749
456,France,Electricity,Total energy supply (PJ),2002,-277.3223988
457,France,Heat,Total energy supply (PJ),2002,0
458,France,Total,Total energy supply (PJ),2002,10927.44718
459,Germany,"Coal, peat and oil shale",Total energy supply (PJ),2002,3521.974507
460,Germany,"Crude, NGL and feedstocks",Total energy supply (PJ),2002,4602.817166
461,Germany,Oil products,Total energy supply (PJ),2002,528.5828008
462,Germany,Natural gas,Total energy supply (PJ),2002,3163.993201
463,Germany,Nuclear,Total energy supply (PJ),2002,1798.276362
464,Germany,Renewables and waste,Total energy supply (PJ),2002,538.1523937
465,Germany,Electricity,Total energy supply (PJ),2002,35.99280172
466,Germany,Heat,Total energy supply (PJ),2002,-0.152001774
467,Germany,Total,Total energy supply (PJ),2002,14189.63723
468,Greece,"Coal, peat and oil shale",Total energy supply (PJ),2002,375.9856052
469,Greece,"Crude, NGL and feedstocks",Total energy supply (PJ),2002,833.8736391
470,Greece,Oil products,Total energy supply (PJ),2002,-169.8087996
471,Greece,Natural gas,Total energy supply (PJ),2002,75.40829989
472,Greece,Nuclear,Total energy supply (PJ),2002,0
473,Greece,Renewables and waste,Total energy supply (PJ),2002,62.52159744
474,Greece,Electricity,Total energy supply (PJ),2002,10.42560092
475,Greece,Heat,Total energy supply (PJ),2002,0
476,Greece,Total,Total energy supply (PJ),2002,1188.405935
477,Hungary,"Coal, peat and oil shale",Total energy supply (PJ),2002,151.6716616
478,Hungary,"Crude, NGL and feedstocks",Total energy supply (PJ),2002,281.3718718
479,Hungary,Oil products,Total energy supply (PJ),2002,-19.54600044
480,Hungary,Natural gas,Total energy supply (PJ),2002,452.6163
481,Hungary,Nuclear,Total energy supply (PJ),2002,152.8175469
482,Hungary,Renewables and waste,Total energy supply (PJ),2002,37.72499811
483,Hungary,Electricity,Total energy supply (PJ),2002,15.32159879
484,Hungary,Heat,Total energy supply (PJ),2002,0
485,Hungary,Total,Total energy supply (PJ),2002,1071.977972
486,Ireland,"Coal, peat and oil shale",Total energy supply (PJ),2002,111.9256658
487,Ireland,"Crude, NGL and feedstocks",Total energy supply (PJ),2002,136.9957092
488,Ireland,Oil products,Total energy supply (PJ),2002,187.3071995
489,Ireland,Natural gas,Total energy supply (PJ),2002,154.0178982
490,Ireland,Nuclear,Total energy supply (PJ),2002,0
491,Ireland,Renewables and waste,Total energy supply (PJ),2002,10.92372126
492,Ireland,Electricity,Total energy supply (PJ),2002,1.810799374
493,Ireland,Heat,Total energy supply (PJ),2002,0
494,Ireland,Total,Total energy supply (PJ),2002,602.9809891
495,Italy,"Coal, peat and oil shale",Total energy supply (PJ),2002,574.8448097
496,Italy,"Crude, NGL and feedstocks",Total energy supply (PJ),2002,3985.780938
497,Italy,Oil products,Total energy supply (PJ),2002,-370.534199
498,Italy,Natural gas,Total energy supply (PJ),2002,2416.0401
499,Italy,Nuclear,Total energy supply (PJ),2002,0
500,Italy,Renewables and waste,Total energy supply (PJ),2002,468.283494
501,Italy,Electricity,Total energy supply (PJ),2002,182.1492
502,Italy,Heat,Total energy supply (PJ),2002,0
503,Italy,Total,Total energy supply (PJ),2002,7256.564331
504,Latvia,"Coal, peat and oil shale",Total energy supply (PJ),2002,4.17582221
505,Latvia,"Crude, NGL and feedstocks",Total energy supply (PJ),2002,0.550899144
506,Latvia,Oil products,Total energy supply (PJ),2002,50.36959885
507,Latvia,Natural gas,Total energy supply (PJ),2002,54.07199865
508,Latvia,Nuclear,Total energy supply (PJ),2002,0
509,Latvia,Renewables and waste,Total energy supply (PJ),2002,52.94600066
510,Latvia,Electricity,Total energy supply (PJ),2002,8.452801696
511,Latvia,Heat,Total energy supply (PJ),2002,0
512,Latvia,Total,Total energy supply (PJ),2002,170.567117
513,Lithuania,"Coal, peat and oil shale",Total energy supply (PJ),2002,5.659770668
514,Lithuania,"Crude, NGL and feedstocks",Total energy supply (PJ),2002,284.3290086
515,Lithuania,Oil products,Total energy supply (PJ),2002,-181.3568021
516,Lithuania,Natural gas,Total energy supply (PJ),2002,90.85770075
517,Lithuania,Nuclear,Total energy supply (PJ),2002,156.5813628
518,Lithuania,Renewables and waste,Total energy supply (PJ),2002,32.23639639
519,Lithuania,Electricity,Total energy supply (PJ),2002,-23.34959938
520,Lithuania,Heat,Total energy supply (PJ),2002,6.784001831
521,Lithuania,Total,Total energy supply (PJ),2002,371.7418438
522,Luxembourg,"Coal, peat and oil shale",Total energy supply (PJ),2002,3.083641002
523,Luxembourg,"Crude, NGL and feedstocks",Total energy supply (PJ),2002,0
524,Luxembourg,Oil products,Total energy supply (PJ),2002,89.9719204
525,Luxembourg,Natural gas,Total energy supply (PJ),2002,44.66610124
526,Luxembourg,Nuclear,Total energy supply (PJ),2002,0
527,Luxembourg,Renewables and waste,Total energy supply (PJ),2002,3.05552664
528,Luxembourg,Electricity,Total energy supply (PJ),2002,12.50539801
529,Luxembourg,Heat,Total energy supply (PJ),2002,0
530,Luxembourg,Total,Total energy supply (PJ),2002,153.2825789
531,Netherlands,"Coal, peat and oil shale",Total energy supply (PJ),2002,348.1813595
532,Netherlands,"Crude, NGL and feedstocks",Total energy supply (PJ),2002,2451.306806
533,Netherlands,Oil products,Total energy supply (PJ),2002,-1243.424364
534,Netherlands,Natural gas,Total energy supply (PJ),2002,1498.800599
535,Netherlands,Nuclear,Total energy supply (PJ),2002,42.70909044
536,Netherlands,Renewables and waste,Total energy supply (PJ),2002,91.93774023
537,Netherlands,Electricity,Total energy supply (PJ),2002,58.975202
538,Netherlands,Heat,Total energy supply (PJ),2002,0
539,Netherlands,Total,Total energy supply (PJ),2002,3248.486434
540,Poland,"Coal, peat and oil shale",Total energy supply (PJ),2002,2296.716526
541,Poland,"Crude, NGL and feedstocks",Total energy supply (PJ),2002,770.8527155
542,Poland,Oil products,Total energy supply (PJ),2002,57.60019826
543,Poland,Natural gas,Total energy supply (PJ),2002,423.419399
544,Poland,Nuclear,Total energy supply (PJ),2002,0
545,Poland,Renewables and waste,Total energy supply (PJ),2002,178.4619983
546,Poland,Electricity,Total energy supply (PJ),2002,-25.4447997
547,Poland,Heat,Total energy supply (PJ),2002,0
548,Poland,Total,Total energy supply (PJ),2002,3701.606042
549,Portugal,"Coal, peat and oil shale",Total energy supply (PJ),2002,145.5083277
550,Portugal,"Crude, NGL and feedstocks",Total energy supply (PJ),2002,528.5741927
551,Portugal,Oil products,Total energy supply (PJ),2002,133.1349981
552,Portugal,Natural gas,Total energy supply (PJ),2002,114.2720992
553,Portugal,Nuclear,Total energy supply (PJ),2002,0
554,Portugal,Renewables and waste,Total energy supply (PJ),2002,152.526401
555,Portugal,Electricity,Total energy supply (PJ),2002,6.836399633
556,Portugal,Heat,Total energy supply (PJ),2002,0
557,Portugal,Total,Total energy supply (PJ),2002,1080.852418
558,Slovak Republic,"Coal, peat and oil shale",Total energy supply (PJ),2002,178.6922179
559,Slovak Republic,"Crude, NGL and feedstocks",Total energy supply (PJ),2002,246.8413602
560,Slovak Republic,Oil products,Total energy supply (PJ),2002,-102.967802
561,Slovak Republic,Natural gas,Total energy supply (PJ),2002,245.6541009
562,Slovak Republic,Nuclear,Total energy supply (PJ),2002,197.7599099
563,Slovak Republic,Renewables and waste,Total energy supply (PJ),2002,33.30850608
564,Slovak Republic,Electricity,Total energy supply (PJ),2002,-14.96520162
565,Slovak Republic,Heat,Total energy supply (PJ),2002,0.0044003268
566,Slovak Republic,Total,Total energy supply (PJ),2002,784.3275001
567,Slovenia,"Coal, peat and oil shale",Total energy supply (PJ),2002,65.64710645
568,Slovenia,"Crude, NGL and feedstocks",Total energy supply (PJ),2002,0
569,Slovenia,Oil products,Total energy supply (PJ),2002,99.82119993
570,Slovenia,Natural gas,Total energy supply (PJ),2002,34.32419864
571,Slovenia,Nuclear,Total energy supply (PJ),2002,60.30545303
572,Slovenia,Renewables and waste,Total energy supply (PJ),2002,34.97120159
573,Slovenia,Electricity,Total energy supply (PJ),2002,-4.082397955
574,Slovenia,Heat,Total energy supply (PJ),2002,0
575,Slovenia,Total,Total energy supply (PJ),2002,290.9867659
576,Spain,"Coal, peat and oil shale",Total energy supply (PJ),2002,904.7147347
577,Spain,"Crude, NGL and feedstocks",Total energy supply (PJ),2002,2437.695
578,Spain,Oil products,Total energy supply (PJ),2002,243.7385981
579,Spain,Natural gas,Total energy supply (PJ),2002,785.0745005
580,Spain,Nuclear,Total energy supply (PJ),2002,687.4472717
581,Spain,Renewables and waste,Total energy supply (PJ),2002,292.75818
582,Spain,Electricity,Total energy supply (PJ),2002,19.18439908
583,Spain,Heat,Total energy supply (PJ),2002,0
584,Spain,Total,Total energy supply (PJ),2002,5370.612697
585,Sweden,"Coal, peat and oil shale",Total energy supply (PJ),2002,118.887862
586,Sweden,"Crude, NGL and feedstocks",Total energy supply (PJ),2002,788.898104
587,Sweden,Oil products,Total energy supply (PJ),2002,-118.8574993
588,Sweden,Natural gas,Total energy supply (PJ),2002,37.29510168
589,Sweden,Nuclear,Total energy supply (PJ),2002,743.0290891
590,Sweden,Renewables and waste,Total energy supply (PJ),2002,572.78629
591,Sweden,Electricity,Total energy supply (PJ),2002,19.28159983
592,Sweden,Heat,Total energy supply (PJ),2002,15.80979641
593,Sweden,Total,Total energy supply (PJ),2002,2177.130339
594,Austria,"Coal, peat and oil shale",Total energy supply (PJ),2003,169.5685192
595,Austria,"Crude, NGL and feedstocks",Total energy supply (PJ),2003,388.5097768
596,Austria,Oil products,Total energy supply (PJ),2003,183.8652019
597,Austria,Natural gas,Total energy supply (PJ),2003,313.9974019
598,Austria,Nuclear,Total energy supply (PJ),2003,0
599,Austria,Renewables and waste,Total energy supply (PJ),2003,269.0610762
600,Austria,Electricity,Total energy supply (PJ),2003,20.21039954
601,Austria,Heat,Total energy supply (PJ),2003,0.1719979308
602,Austria,Total,Total energy supply (PJ),2003,1345.384365
603,Belgium,"Coal, peat and oil shale",Total energy supply (PJ),2003,251.8844068
604,Belgium,"Crude, NGL and feedstocks",Total energy supply (PJ),2003,1514.10404
605,Belgium,Oil products,Total energy supply (PJ),2003,-532.3580007
606,Belgium,Natural gas,Total energy supply (PJ),2003,602.9828983
607,Belgium,Nuclear,Total energy supply (PJ),2003,516.8618165
608,Belgium,Renewables and waste,Total energy supply (PJ),2003,60.36500607
609,Belgium,Electricity,Total energy supply (PJ),2003,23.07600037
610,Belgium,Heat,Total energy supply (PJ),2003,0
611,Belgium,Total,Total energy supply (PJ),2003,2436.916163
612,Czech Republic,"Coal, peat and oil shale",Total energy supply (PJ),2003,880.5181959
613,Czech Republic,"Crude, NGL and feedstocks",Total energy supply (PJ),2003,283.3337769
614,Czech Republic,Oil products,Total energy supply (PJ),2003,74.92420114
615,Czech Republic,Natural gas,Total energy supply (PJ),2003,328.3370998
616,Czech Republic,Nuclear,Total energy supply (PJ),2003,282.2400006
617,Czech Republic,Renewables and waste,Total energy supply (PJ),2003,81.62380127
618,Czech Republic,Electricity,Total energy supply (PJ),2003,-58.36680134
619,Czech Republic,Heat,Total energy supply (PJ),2003,-0.13900176
620,Czech Republic,Total,Total energy supply (PJ),2003,1872.471273
621,Denmark,"Coal, peat and oil shale",Total energy supply (PJ),2003,237.2192522
622,Denmark,"Crude, NGL and feedstocks",Total energy supply (PJ),2003,356.6740991
623,Denmark,Oil products,Total energy supply (PJ),2003,-34.19759818
624,Denmark,Natural gas,Total energy supply (PJ),2003,195.133501
625,Denmark,Nuclear,Total energy supply (PJ),2003,0
626,Denmark,Renewables and waste,Total energy supply (PJ),2003,117.4692402
627,Denmark,Electricity,Total energy supply (PJ),2003,-30.76199802
628,Denmark,Heat,Total energy supply (PJ),2003,0.1583992044
629,Denmark,Total,Total energy supply (PJ),2003,841.6948955
630,Estonia,"Coal, peat and oil shale",Total energy supply (PJ),2003,139.2924328
631,Estonia,"Crude, NGL and feedstocks",Total energy supply (PJ),2003,-6.470971542
632,Estonia,Oil products,Total energy supply (PJ),2003,39.37416189
633,Estonia,Natural gas,Total energy supply (PJ),2003,28.47150023
634,Estonia,Nuclear,Total energy supply (PJ),2003,0
635,Estonia,Renewables and waste,Total energy supply (PJ),2003,24.17539963
636,Estonia,Electricity,Total energy supply (PJ),2003,-6.825601876
637,Estonia,Heat,Total energy supply (PJ),2003,0
638,Estonia,Total,Total energy supply (PJ),2003,218.0169169
639,Finland,"Coal, peat and oil shale",Total energy supply (PJ),2003,346.6319546
640,Finland,"Crude, NGL and feedstocks",Total energy supply (PJ),2003,521.7278202
641,Finland,Oil products,Total energy supply (PJ),2003,-97.64240177
642,Finland,Natural gas,Total energy supply (PJ),2003,171.414898
643,Finland,Nuclear,Total energy supply (PJ),2003,247.9745469
644,Finland,Renewables and waste,Total energy supply (PJ),2003,332.6516056
645,Finland,Electricity,Total energy supply (PJ),2003,17.46719981
646,Finland,Heat,Total energy supply (PJ),2003,3.338001662
647,Finland,Total,Total energy supply (PJ),2003,1543.563625
648,France,"Coal, peat and oil shale",Total energy supply (PJ),2003,595.5759969
649,France,"Crude, NGL and feedstocks",Total energy supply (PJ),2003,3669.436936
650,France,Oil products,Total energy supply (PJ),2003,27.88999976
651,France,Natural gas,Total energy supply (PJ),2003,1646.165702
652,France,Nuclear,Total energy supply (PJ),2003,4811.672728
653,France,Renewables and waste,Total energy supply (PJ),2003,692.0238628
654,France,Electricity,Total energy supply (PJ),2003,-239.0904002
655,France,Heat,Total energy supply (PJ),2003,0
656,France,Total,Total energy supply (PJ),2003,11203.67482
657,Germany,"Coal, peat and oil shale",Total energy supply (PJ),2003,3547.702791
658,Germany,"Crude, NGL and feedstocks",Total energy supply (PJ),2003,4695.12334
659,Germany,Oil products,Total energy supply (PJ),2003,319.3788006
660,Germany,Natural gas,Total energy supply (PJ),2003,3176.748898
